resume_id,job_id,label,semantic_score
R_003757,J_000911,0,0.57077545
R_008260,J_000846,1,0.48384222
R_007198,J_000635,1,0.8561199
R_008952,J_002159,1,0.50074214
R_009026,J_001629,1,0.5573388
R_003679,J_000865,0,0.8966596
R_006115,J_002386,0,0.8355163
R_009550,J_002228,0,0.4286638
R_007364,J_002373,0,0.5016818
R_006899,J_000241,1,0.48351556
R_003604,J_002123,1,0.7270757
R_009234,J_000168,0,0.353331
R_005405,J_000888,1,0.72327244
R_004616,J_001582,1,0.5979235
R_009178,J_002089,1,0.5672421
R_008190,J_001772,1,0.68007404
R_004716,J_002427,1,0.7673416
R_009354,J_002088,1,0.6388729
R_009274,J_001912,0,0.5575912
R_002123,J_000978,1,0.5857674
R_000163,J_002279,1,0.60793674
R_000041,J_001109,1,0.6644943
R_002457,J_001607,0,0.49277097
R_000932,J_001510,0,0.47876203
R_002408,J_002083,1,0.42887673
R_008741,J_002226,1,0.6242348
R_009869,J_001181,0,0.6320479
R_002735,J_000299,0,0.6885305
R_006427,J_001268,0,0.52321446
R_006464,J_002425,0,0.3927788
R_006682,J_001710,1,0.6542239
R_004490,J_000085,1,0.61152536
R_002391,J_000349,1,0.6374589
R_000441,J_000620,0,0.53997386
R_004185,J_000640,1,0.76865196
R_000328,J_001332,1,0.5425112
R_004923,J_000876,0,0.66888595
R_006618,J_001122,1,0.6583923
R_003733,J_001185,0,0.49780098
R_005592,J_002035,0,0.44958946
R_009744,J_000744,1,0.6660528
R_000820,J_000749,1,0.66919625
R_000025,J_001727,1,0.6549552
R_005896,J_000787,0,0.546097
R_001178,J_002194,1,0.5191052
R_007971,J_000063,0,0.44903773
R_002305,J_001936,1,0.4761966
R_009935,J_000920,0,0.5640013
R_008284,J_000341,1,0.6091227
R_002217,J_002291,1,0.6683277
R_001187,J_001717,1,0.6242156
R_001758,J_000432,0,0.43388245
R_008516,J_002149,0,0.4528895
R_001979,J_001155,0,0.65142024
R_006724,J_001742,1,0.60745645
R_000093,J_000944,1,0.44020513
R_006883,J_001818,0,0.51027524
R_002628,J_001789,1,0.65886223
R_001296,J_000490,1,0.5531821
R_002940,J_001978,1,0.6340939
R_006940,J_001799,0,0.4035025
R_002848,J_000244,0,0.4884091
R_002609,J_000082,0,0.6781005
R_005930,J_002215,1,0.51256704
R_005325,J_001230,1,0.54224247
R_009692,J_001288,0,0.66627467
R_009160,J_000930,0,0.47971725
R_009984,J_002320,0,0.4534955
R_002624,J_000089,1,0.6006439
R_001207,J_000653,0,0.453631
R_000059,J_002425,1,0.5703439
R_001591,J_000551,0,0.5141604
R_001830,J_002171,1,0.6694877
R_005752,J_000827,1,0.56597227
R_004758,J_001320,0,0.454395
R_005254,J_000448,0,0.45763355
R_008279,J_001502,1,0.58961797
R_000543,J_002121,1,0.8048362
R_002536,J_001736,0,0.49950778
R_000043,J_001402,1,0.7192063
R_007097,J_000187,1,0.7906434
R_003014,J_000990,1,0.6457919
R_001283,J_000101,1,0.6300612
R_001661,J_001758,0,0.6058586
R_000006,J_001089,1,0.5427585
R_007155,J_000365,0,0.40678728
R_009760,J_001828,0,0.44612756
R_004636,J_000770,1,0.68256325
R_003588,J_000587,0,0.41143885
R_009120,J_001899,0,0.7523091
R_004440,J_002488,0,0.4514276
R_003350,J_001517,0,0.43139747
R_001251,J_002148,1,0.6745436
R_009837,J_000057,1,0.6643763
R_001361,J_000807,0,0.4331501
R_004602,J_001926,0,0.51090205
R_003361,J_000149,0,0.49361736
R_009731,J_000881,0,0.49313343
R_005189,J_001031,1,0.7480291
R_005212,J_002118,0,0.45361033
R_006021,J_001679,0,0.47011364
R_005416,J_002413,1,0.6809163
R_006449,J_002308,0,0.44406664
R_004632,J_001572,0,0.4483999
R_009680,J_001328,1,0.66259307
R_008665,J_001556,1,0.62309325
R_007111,J_001696,1,0.5461618
R_005732,J_000790,1,0.57187134
R_006830,J_001892,1,0.8942946
R_003745,J_000488,0,0.40715685
R_009537,J_001257,0,0.3607906
R_007321,J_002109,1,0.7015461
R_008591,J_001102,1,0.54706013
R_008905,J_002047,1,0.49830028
R_009486,J_000941,0,0.534443
R_006132,J_000613,0,0.486976
R_001901,J_000126,1,0.73650634
R_001484,J_001353,0,0.39704362
R_008358,J_002394,1,0.7037215
R_008017,J_001014,0,0.5548805
R_008550,J_002049,1,0.6947361
R_001997,J_001839,0,0.43929985
R_007930,J_000652,1,0.47575632
R_005180,J_001923,0,0.3715493
R_002703,J_001796,0,0.47168756
R_008460,J_002265,1,0.8739095
R_003492,J_000711,0,0.38627416
R_006223,J_001506,1,0.6446344
R_003644,J_002201,0,0.48473293
R_009703,J_000641,0,0.4678983
R_006328,J_001510,1,0.73793054
R_002960,J_001438,0,0.47229737
R_000517,J_001138,0,0.4605064
R_005093,J_002262,0,0.5298103
R_004224,J_002001,0,0.58521295
R_005864,J_000529,0,0.6393367
R_003950,J_000418,0,0.65219015
R_005544,J_001628,1,0.86309093
R_007135,J_002471,1,0.47572115
R_004180,J_000218,1,0.686276
R_007527,J_000816,0,0.3871287
R_008125,J_001472,1,0.7698555
R_001133,J_001247,1,0.6341358
R_008158,J_000021,1,0.62469316
R_008114,J_001870,0,0.5666393
R_009351,J_002358,1,0.7159562
R_009889,J_000635,0,0.38988307
R_002830,J_001929,0,0.3705328
R_006922,J_001699,0,0.41973895
R_006971,J_000633,0,0.51340973
R_006348,J_002059,1,0.7587918
R_005584,J_000861,0,0.45055115
R_006121,J_000534,0,0.48977807
R_006707,J_002340,1,0.82633996
R_000995,J_002134,1,0.48397124
R_000452,J_000345,0,0.52048683
R_008696,J_000388,0,0.584082
R_007713,J_001052,0,0.44055963
R_002502,J_000379,0,0.50174034
R_002507,J_001245,0,0.43816096
R_007285,J_001629,0,0.4939911
R_001877,J_000856,0,0.5285673
R_005967,J_002059,1,0.7534417
R_008979,J_001514,1,0.52339476
R_001222,J_000293,0,0.5242425
R_008211,J_001146,0,0.4731761
R_001990,J_000959,0,0.42639977
R_004661,J_001028,1,0.6419966
R_008910,J_002087,1,0.69775146
R_001343,J_000197,1,0.53871566
R_005933,J_000100,0,0.54305106
R_004343,J_000615,1,0.60198283
R_001432,J_001460,1,0.7257434
R_008491,J_000411,1,0.5768634
R_001792,J_000982,0,0.46039656
R_002862,J_002062,0,0.48005456
R_002857,J_002175,1,0.7899687
R_003433,J_002330,1,0.7566849
R_008432,J_002416,1,0.74912953
R_007383,J_001387,1,0.7241581
R_000607,J_001516,1,0.6962014
R_007330,J_001729,1,0.7233273
R_008496,J_001341,1,0.73773897
R_005872,J_000315,1,0.60665387
R_000656,J_000052,0,0.4075668
R_007713,J_000524,0,0.5365395
R_005912,J_001190,0,0.6152725
R_002765,J_000160,0,0.6981758
R_002742,J_000762,0,0.4534488
R_009376,J_001492,0,0.49166045
R_007819,J_001821,1,0.67105544
R_002168,J_001970,1,0.50345755
R_002901,J_001529,0,0.6360424
R_005112,J_001563,0,0.5050012
R_000010,J_000204,0,0.55487686
R_007812,J_000710,1,0.75604403
R_000998,J_000627,1,0.6054864
R_000181,J_001287,0,0.42821777
R_005099,J_000666,1,0.5301388
R_007516,J_000055,0,0.50771344
R_007250,J_000439,0,0.42209005
R_000583,J_000376,1,0.4879101
R_002936,J_000803,0,0.63251644
R_003034,J_000857,1,0.66514945
R_009071,J_002217,1,0.5997502
R_009906,J_000920,1,0.5690876
R_004787,J_001588,1,0.68477774
R_006511,J_001888,1,0.6183949
R_006510,J_001716,1,0.6126849
R_003238,J_000198,1,0.7089274
R_005398,J_001740,1,0.6354412
R_005562,J_000791,0,0.386712
R_004344,J_000634,0,0.61841774
R_009650,J_001168,1,0.5465906
R_005543,J_002099,1,0.5139403
R_006939,J_002272,1,0.5978614
R_003169,J_001431,1,0.7252319
R_001886,J_001175,0,0.61513734
R_007741,J_001888,0,0.5865849
R_007978,J_002203,1,0.50496256
R_009669,J_002270,0,0.46697992
R_000374,J_000862,0,0.4559124
R_003019,J_002217,1,0.77543706
R_004431,J_002266,1,0.53243434
R_006945,J_000271,0,0.8376362
R_000307,J_001455,0,0.42353138
R_008141,J_000395,1,0.6556552
R_005979,J_000673,1,0.63659906
R_002370,J_000532,0,0.5123459
R_007798,J_001696,1,0.65175855
R_000271,J_001292,0,0.7588819
R_001678,J_001565,0,0.57140017
R_006003,J_000090,1,0.61383665
R_002233,J_000194,1,0.7400756
R_003273,J_001321,0,0.5227885
R_003262,J_002477,0,0.46894795
R_007746,J_001257,1,0.5163635
R_007892,J_002450,1,0.44507304
R_005771,J_000521,1,0.6947977
R_005673,J_002232,0,0.4961178
R_003107,J_001832,1,0.66656554
R_005255,J_000041,0,0.5559128
R_000725,J_001164,1,0.871065
R_006301,J_000973,1,0.8076685
R_007125,J_000119,0,0.62849045
R_000689,J_002489,1,0.68101394
R_006822,J_002158,1,0.7406133
R_005228,J_000667,1,0.74148285
R_004162,J_000783,0,0.64109564
R_008341,J_002231,1,0.5567942
R_008786,J_001458,0,0.46439537
R_003556,J_001421,1,0.5920663
R_000798,J_000435,0,0.46803126
R_009770,J_001348,0,0.7512322
R_006046,J_000980,0,0.5538229
R_003721,J_000433,1,0.5844506
R_003112,J_001992,0,0.5083799
R_001393,J_000653,0,0.43467253
R_001568,J_002307,0,0.33138677
R_005976,J_001916,1,0.7239512
R_006145,J_000981,1,0.61283445
R_006276,J_000184,0,0.5713475
R_001746,J_000732,0,0.6255969
R_007364,J_001680,0,0.4539436
R_007954,J_000792,0,0.43739346
R_000229,J_000759,1,0.7198673
R_004076,J_001713,0,0.51865983
R_006316,J_000110,0,0.5174384
R_000753,J_000311,0,0.48919725
R_006533,J_000128,0,0.57876855
R_003076,J_001519,1,0.6887246
R_000327,J_001975,1,0.56789094
R_009085,J_000293,0,0.69803584
R_001105,J_002348,0,0.48280874
R_004813,J_001987,1,0.52770627
R_003661,J_002059,1,0.7472259
R_001922,J_000226,0,0.48242798
R_005088,J_000103,1,0.62680393
R_004652,J_001521,1,0.8545781
R_000103,J_000830,1,0.6689489
R_002081,J_001666,1,0.62802243
R_006188,J_002151,1,0.7828913
R_004308,J_002227,0,0.40068454
R_004400,J_002415,0,0.44245553
R_002334,J_002154,0,0.56231534
R_001435,J_000512,0,0.4610888
R_008040,J_002088,0,0.619333
R_007076,J_001955,1,0.67288065
R_007397,J_001423,1,0.6897947
R_008856,J_002349,1,0.74318814
R_005775,J_002441,0,0.48356313
R_003887,J_002240,1,0.61963236
R_002131,J_000018,0,0.5283563
R_005502,J_001355,1,0.7455634
R_009123,J_001563,0,0.6458489
R_005835,J_001976,0,0.60488474
R_001778,J_001662,0,0.5838814
R_002230,J_000041,1,0.679058
R_002916,J_000102,1,0.8906529
R_004598,J_000777,1,0.6878432
R_007774,J_001226,0,0.61263776
R_000915,J_000616,1,0.58854914
R_002524,J_001921,0,0.44258687
R_004589,J_001490,0,0.72149354
R_007217,J_000902,0,0.41891465
R_006293,J_001324,1,0.5664073
R_003189,J_000241,1,0.7294122
R_005704,J_000599,1,0.5403316
R_000742,J_002396,0,0.5375065
R_007075,J_002343,1,0.8051741
R_008183,J_001644,0,0.3791039
R_005647,J_000572,1,0.656965
R_000578,J_000397,0,0.6009035
R_005521,J_000804,1,0.6254785
R_009535,J_001312,0,0.4478582
R_005177,J_002193,0,0.5319407
R_002741,J_002014,1,0.5797547
R_006295,J_000348,1,0.64845943
R_004258,J_001263,1,0.55887157
R_000444,J_000425,1,0.7263691
R_001959,J_002186,1,0.57367826
R_007170,J_000793,1,0.56763136
R_001776,J_001780,0,0.41534734
R_005873,J_001766,1,0.84933096
R_008611,J_002031,0,0.50899947
R_004191,J_001539,1,0.8514595
R_003180,J_001213,0,0.5353888
R_005453,J_000829,0,0.48578644
R_000329,J_000129,1,0.58985806
R_001575,J_002451,1,0.75484145
R_002766,J_001671,0,0.53237855
R_000478,J_000614,1,0.6118007
R_005212,J_001225,1,0.8029717
R_000596,J_000431,1,0.6846681
R_003626,J_000779,0,0.4815061
R_002657,J_000359,0,0.4929747
R_004676,J_001447,1,0.77642345
R_007262,J_001728,0,0.5184177
R_005362,J_001588,0,0.72303617
R_009745,J_002267,1,0.7296119
R_001460,J_000343,1,0.70471257
R_009740,J_001342,0,0.4008775
R_004696,J_001677,0,0.5380459
R_005969,J_002261,1,0.65305907
R_008766,J_002006,0,0.53186643
R_007000,J_000157,1,0.73160577
R_001726,J_001278,0,0.65332747
R_006463,J_002112,0,0.43061236
R_009902,J_002052,1,0.6170041
R_002355,J_000094,0,0.53451216
R_005089,J_001361,0,0.46429026
R_008311,J_000332,0,0.40991464
R_008102,J_001412,0,0.40906495
R_009816,J_000060,0,0.80924183
R_005784,J_000170,1,0.6204101
R_009240,J_002274,0,0.6116338
R_006058,J_000209,1,0.6397757
R_004915,J_001776,0,0.6365669
R_001070,J_000722,1,0.7203478
R_009261,J_000425,1,0.8248586
R_009425,J_002241,0,0.5364527
R_004017,J_000924,1,0.59177256
R_008083,J_001098,1,0.77949584
R_000495,J_000983,1,0.7277456
R_007944,J_000173,0,0.52049756
R_001418,J_002387,0,0.4159484
R_002346,J_001186,0,0.5241086
R_008565,J_001665,0,0.5068191
R_002434,J_000664,1,0.62497014
R_008886,J_000713,1,0.6658118
R_006298,J_000554,1,0.62837726
R_008944,J_001835,1,0.5813202
R_000244,J_001841,1,0.44708747
R_004443,J_001601,0,0.5687343
R_000314,J_000732,1,0.5807976
R_006127,J_002347,0,0.43240467
R_002444,J_000943,1,0.75728816
R_009930,J_000085,1,0.758314
R_005319,J_000346,1,0.58389956
R_007884,J_000742,0,0.41546786
R_001223,J_002183,1,0.5705668
R_008773,J_001158,1,0.7426903
R_003874,J_000371,1,0.5940559
R_006724,J_001678,0,0.5657865
R_001804,J_000661,0,0.50466627
R_006520,J_001003,1,0.710223
R_003424,J_002410,0,0.48507503
R_001409,J_000432,1,0.74365175
R_003942,J_000214,1,0.42814007
R_001637,J_001540,0,0.41797823
R_003696,J_001806,1,0.62227446
R_006971,J_001883,0,0.50852287
R_007393,J_000502,1,0.836689
R_004339,J_000940,1,0.49168003
R_008649,J_001549,0,0.5731156
R_003112,J_002061,1,0.7739085
R_007780,J_000599,0,0.53168494
R_004278,J_000528,1,0.6662363
R_007779,J_000430,0,0.578615
R_005615,J_002016,0,0.540773
R_001185,J_000116,0,0.54380155
R_009229,J_001777,0,0.6377007
R_003548,J_001681,0,0.44226038
R_002723,J_000304,1,0.54301244
R_007623,J_000190,1,0.5875613
R_008563,J_002183,0,0.44992366
R_007843,J_000642,1,0.7249261
R_004186,J_002279,1,0.7808149
R_000575,J_001461,0,0.4089073
R_006541,J_001747,1,0.8088392
R_003015,J_001587,1,0.6606256
R_004798,J_002425,0,0.35824752
R_007032,J_000323,0,0.4411457
R_002832,J_000396,0,0.53082955
R_001115,J_000609,1,0.4616353
R_000205,J_002267,0,0.45331147
R_002839,J_000821,0,0.49220538
R_006018,J_000409,1,0.6940558
R_006573,J_000271,0,0.58908904
R_008786,J_001384,1,0.5365188
R_002072,J_001177,1,0.77670217
R_008312,J_002229,1,0.69501114
R_003691,J_002225,1,0.69204533
R_003712,J_001116,1,0.69112396
R_005908,J_000277,0,0.39066654
R_007653,J_000444,1,0.5440251
R_001240,J_000377,1,0.59905446
R_009462,J_002173,1,0.4549527
R_002909,J_002100,1,0.63874424
R_000257,J_000906,1,0.66312087
R_002362,J_001497,1,0.6390973
R_001294,J_000229,1,0.5851611
R_000881,J_001894,0,0.50077075
R_006601,J_001933,0,0.46046123
R_006339,J_002489,1,0.7074665
R_002298,J_000223,0,0.49163505
R_002805,J_000980,1,0.6182004
R_006519,J_001218,1,0.7518292
R_001172,J_000221,0,0.4150127
R_001025,J_001132,0,0.49505347
R_008569,J_001781,0,0.5657548
R_009048,J_001136,1,0.6243863
R_008050,J_000522,1,0.6613338
R_002673,J_001142,1,0.5481569
R_001839,J_001189,0,0.497338
R_005138,J_002476,0,0.4480745
R_003992,J_002460,1,0.6446322
R_002057,J_000441,0,0.4851734
R_006015,J_001736,1,0.6137928
R_008082,J_002360,0,0.49908328
R_003225,J_002351,0,0.37464607
R_008605,J_001960,0,0.5182245
R_006892,J_000899,1,0.415613
R_000531,J_002095,1,0.6182686
R_002811,J_001750,1,0.85500926
R_000131,J_000082,1,0.67365956
R_008911,J_000678,0,0.47716835
R_002007,J_002355,0,0.5098154
R_009816,J_000044,1,0.6646153
R_005030,J_002452,0,0.5173795
R_003536,J_001936,1,0.4228697
R_000841,J_000843,0,0.5016545
R_000544,J_001914,0,0.53547895
R_004652,J_002441,1,0.6061745
R_009453,J_000769,1,0.58969444
R_004835,J_000848,1,0.79137117
R_002763,J_001671,1,0.5321593
R_003238,J_001454,1,0.8839625
R_008931,J_001878,1,0.8093209
R_000164,J_000571,0,0.41528285
R_000258,J_001843,1,0.7441678
R_000823,J_001065,0,0.6626664
R_005222,J_001011,0,0.428066
R_007073,J_001295,0,0.49843115
R_001340,J_000948,1,0.5846002
R_007063,J_002288,1,0.553251
R_000387,J_002489,1,0.6052171
R_002554,J_000563,1,0.7851896
R_002404,J_002345,1,0.7765058
R_008905,J_000847,1,0.5771865
R_001050,J_001655,1,0.7179509
R_006656,J_002471,0,0.5793625
R_003967,J_001730,0,0.46632773
R_000571,J_001680,0,0.49230996
R_005980,J_002063,0,0.4785989
R_007915,J_000502,0,0.50064236
R_006876,J_002149,0,0.48119137
R_000981,J_000273,0,0.5216242
R_008533,J_001267,0,0.6968082
R_004681,J_002093,1,0.5754692
R_002554,J_001743,1,0.56928754
R_005250,J_001997,0,0.64178854
R_002052,J_001285,0,0.4758895
R_009548,J_000161,0,0.5047854
R_001136,J_001516,0,0.55832803
R_006708,J_001982,1,0.6193161
R_000740,J_001517,1,0.52223194
R_009030,J_000595,0,0.42170656
R_003310,J_001895,0,0.7816962
R_000655,J_001842,1,0.7579882
R_000410,J_002445,1,0.88311845
R_009618,J_000263,1,0.47455648
R_008629,J_000121,1,0.80597794
R_003465,J_001891,1,0.7212033
R_003075,J_000926,0,0.33585608
R_009977,J_000145,1,0.76308674
R_005587,J_001763,1,0.48194632
R_009370,J_000227,0,0.71791947
R_001889,J_001200,1,0.62375754
R_007478,J_002176,0,0.54984194
R_009734,J_000912,0,0.63505906
R_005683,J_000481,1,0.46761876
R_006633,J_002394,1,0.6037985
R_009577,J_002010,1,0.7289751
R_003003,J_000982,1,0.7278726
R_005359,J_000834,1,0.60869277
R_001162,J_002419,0,0.64546347
R_002210,J_000134,1,0.628012
R_007671,J_002110,0,0.5653032
R_008684,J_001214,1,0.8429185
R_009569,J_001350,1,0.70252055
R_005846,J_002053,0,0.39326403
R_006817,J_000502,0,0.49101704
R_007516,J_000316,1,0.6695883
R_008202,J_001764,1,0.742565
R_005953,J_001575,0,0.44062877
R_001234,J_000427,1,0.6754684
R_006583,J_001407,1,0.63537776
R_000831,J_000276,0,0.44467968
R_009275,J_000010,1,0.710234
R_008787,J_000035,0,0.46893412
R_002778,J_001605,1,0.5162053
R_008047,J_002428,1,0.62091863
R_002986,J_002438,0,0.5195357
R_004381,J_001910,1,0.6912473
R_001480,J_001744,0,0.45186466
R_009839,J_000588,0,0.43731558
R_004972,J_002327,0,0.47232923
R_005312,J_001496,1,0.80096865
R_001399,J_001886,1,0.6713569
R_008264,J_001623,0,0.4713921
R_006412,J_002223,1,0.4930954
R_003663,J_000059,1,0.5465822
R_000299,J_002444,1,0.7504693
R_008379,J_000131,0,0.54534197
R_001912,J_001033,0,0.43389115
R_006213,J_001307,0,0.59842
R_001465,J_001311,1,0.78257424
R_009705,J_001510,1,0.69117105
R_004288,J_001191,0,0.6049653
R_008800,J_000277,1,0.48647082
R_003280,J_000794,1,0.5938191
R_000016,J_001335,1,0.42862797
R_008207,J_001454,1,0.713665
R_001468,J_001449,0,0.45009124
R_006927,J_000127,1,0.78489953
R_001524,J_002243,0,0.47635913
R_000103,J_001862,0,0.5166255
R_005192,J_000777,1,0.5822872
R_007460,J_002456,0,0.4071191
R_008596,J_001851,0,0.44016433
R_008673,J_001367,1,0.5658717
R_002537,J_000042,0,0.45310956
R_008246,J_000273,0,0.61638594
R_002477,J_001259,0,0.45041934
R_008154,J_000021,1,0.5896332
R_009216,J_002021,1,0.5596535
R_001824,J_000218,0,0.5839497
R_003985,J_002201,0,0.5877973
R_006270,J_001214,0,0.50730836
R_002101,J_000221,0,0.4439717
R_005815,J_000195,0,0.42198646
R_006702,J_000045,1,0.6363348
R_003580,J_001014,0,0.71524227
R_003310,J_000773,0,0.5056704
R_005583,J_001246,1,0.7847479
R_002371,J_002264,0,0.44862235
R_001462,J_000740,1,0.6507555
R_006597,J_000344,1,0.63288504
R_002250,J_000760,0,0.6476155
R_000347,J_000080,1,0.581743
R_002331,J_002170,0,0.5209008
R_001289,J_000662,0,0.64101017
R_006496,J_002070,1,0.70747006
R_007797,J_001513,1,0.43512577
R_000530,J_002345,0,0.62245774
R_006741,J_002112,0,0.45009416
R_007088,J_002376,0,0.51980877
R_007385,J_000908,0,0.3826546
R_000157,J_001846,1,0.4859168
R_001837,J_002074,0,0.48984933
R_009565,J_001895,0,0.47633874
R_006482,J_000284,0,0.5738314
R_005544,J_001935,0,0.7850703
R_003038,J_001199,1,0.46452278
R_000619,J_001027,1,0.621895
R_005659,J_001080,1,0.6116291
R_004556,J_002083,0,0.45089963
R_005437,J_002358,0,0.48596817
R_006918,J_000292,0,0.66005003
R_007709,J_002320,1,0.70585835
R_007297,J_000180,1,0.7430513
R_007516,J_002079,0,0.45208734
R_000946,J_001312,0,0.6540983
R_004910,J_001399,1,0.5669438
R_008758,J_000786,0,0.4260435
R_003554,J_000611,0,0.66774404
R_001409,J_001667,0,0.49622113
R_006784,J_001997,1,0.5971951
R_009742,J_002322,1,0.6230324
R_005064,J_000235,1,0.78748477
R_004051,J_000452,1,0.54686034
R_006162,J_000752,1,0.6202815
R_004023,J_000601,1,0.56821674
R_003426,J_001361,1,0.51124275
R_006796,J_000461,1,0.747381
R_005413,J_000225,1,0.40890414
R_006743,J_000596,1,0.835056
R_000024,J_002330,1,0.7499268
R_001131,J_001558,1,0.5350177
R_002840,J_000251,1,0.8521581
R_007385,J_000858,0,0.5118563
R_008844,J_001677,1,0.6054872
R_006754,J_002209,1,0.546507
R_007627,J_000085,1,0.79320055
R_005702,J_000772,0,0.6932734
R_008379,J_001663,0,0.51701796
R_000240,J_001617,0,0.49007854
R_005022,J_001564,0,0.4329128
R_003721,J_000101,0,0.3794204
R_007157,J_002315,0,0.41551578
R_000721,J_001702,0,0.4839904
R_008840,J_001804,0,0.49445122
R_007244,J_001463,1,0.61649334
R_009423,J_001077,1,0.7444111
R_005550,J_002490,1,0.5430833
R_004230,J_000275,1,0.61368537
R_005097,J_000642,1,0.6447923
R_008287,J_000507,1,0.86876667
R_000110,J_001795,0,0.38796908
R_002637,J_001719,1,0.7937795
R_008044,J_000434,0,0.5727565
R_003162,J_002124,0,0.691983
R_000416,J_002128,1,0.510761
R_000469,J_002387,0,0.5134529
R_009575,J_001117,1,0.6593871
R_005219,J_000683,0,0.4839668
R_003297,J_002459,1,0.6006848
R_003515,J_000054,0,0.44137424
R_005774,J_000715,1,0.7308898
R_005981,J_002392,1,0.7814199
R_007434,J_000760,1,0.6356777
R_002372,J_002092,1,0.5225043
R_000514,J_002377,0,0.47958905
R_003807,J_001449,1,0.7939836
R_001888,J_002468,0,0.42924735
R_003603,J_002463,0,0.61271
R_004058,J_001970,1,0.9104178
R_007413,J_000662,0,0.46265548
R_000128,J_001308,1,0.79251564
R_007016,J_002422,0,0.513739
R_004231,J_001350,1,0.60315347
R_008320,J_000355,1,0.7657583
R_000377,J_000211,1,0.76391846
R_000388,J_001841,0,0.45461777
R_006026,J_001247,1,0.66493124
R_007129,J_001514,0,0.42623878
R_007443,J_001499,0,0.543954
R_009772,J_002432,1,0.6984875
R_003073,J_001382,1,0.70849574
R_001211,J_000433,0,0.4156234
R_007873,J_000140,0,0.42665613
R_009160,J_001487,0,0.6937093
R_007947,J_000026,1,0.66889083
R_003129,J_000435,1,0.6887953
R_008951,J_002390,1,0.58847165
R_006143,J_002381,0,0.3782213
R_003425,J_000809,0,0.55815715
R_003053,J_000731,1,0.8055585
R_007682,J_000892,1,0.5223863
R_007022,J_001036,1,0.5448127
R_003944,J_002061,1,0.75572157
R_002335,J_000826,0,0.48156372
R_009218,J_000321,1,0.7232117
R_004166,J_000826,1,0.6711893
R_001398,J_001301,0,0.4502191
R_002353,J_001634,1,0.72595435
R_003325,J_001634,1,0.6101429
R_002994,J_000149,1,0.6578467
R_005983,J_001038,0,0.49369165
R_007788,J_002436,0,0.66233826
R_008265,J_001911,1,0.845309
R_002697,J_000041,0,0.5530888
R_008807,J_001013,0,0.479062
R_001144,J_001869,1,0.66367817
R_001493,J_001770,1,0.45901632
R_001827,J_001907,0,0.39813837
R_004252,J_001087,1,0.71843225
R_003133,J_002206,1,0.5415046
R_003947,J_000437,1,0.7129607
R_009835,J_001173,0,0.5094908
